Pauline P.,"Plano, TX",5/31/2016,3.0,"Founding Farmers claims to be ""farm to table"" and make everything in house from scratch. The trend that seems to be sweeping the nation is this ""farm to table"" mantra that up and coming restaurants are practicing themselves, which is great. Founding Farmers seems to be one of the most popular and highly rated restaurants in DC so I strongly recommend making a reservation or you'll have to wait for awhile like I did. They put their own spin on All-American classics and have a wide range of items on the menu.We ordered the spicy sausage pei mussels to start off with and thought they were amazing. I was literally using the mussel shells to drink the sauce it was cooked in. Very delicious and so fresh. Since the appetizer was so good, I could not wait for my main entree and had high expectations.For my main entree, I went with the seafood bucatini. The lobster, shrimp and mussels it came with were cooked perfectly, seasoned relatively well, and definitely tasted fresh. However, when it came to the pasta I felt like I was eating straight up boiled pasta. There was barely any flavor in the noodles. The sauce is very watery so when combined with the thick bucatini - the bucatini does not absorb much (if any) flavor. Also, the pieces of bread it came with were burnt. Sadly, the seafood bucatini was a very mediocre dish that I had to amp up with Tabasco sauce. I tried my sister's lobster mac and cheese (which was more like lobster rigatoni) and thought it was alright, a bit heavy on the bread crumbs...for $28 it was not all that. I did not get a chance to try the chicken and waffles but it seemed to be a hit since my brother ate the entire dish.I did enjoy the atmosphere of the restaurant albeit it was a bit loud and thought the service was great. Overall a decent dining experience."
Alison F.,"Addison, TX",8/15/2017,5.0,"Amazing & well worth the wait! We dropped in with no reservation & were able to snag a spot at the bar within 15 minutes of waiting. We decided just to eat there since the wait for a table was about an hour. Bartender was super nice & made some yummy cocktails! I had the Cucumber Delight and it was one of the best drinks I've ever had, not too sweet with just the perfect amount of kick! We ordered the burger, fried chicken salad & chicken pot pie and each were superb."
Clarissa J.,"Jacksonville, NC",8/15/2017,5.0,I heard a lot about this place decided to try it for lunch one day and it was great best lunch I have had in a while that was worth the price. This place is a must try if your in the area.
Luis G.,"Philadelphia, PA",8/8/2017,3.0,"Visiting DC for the day and our first stop...the always crowded Founding Farmers.  We actually came for breakfast but missed the cutoff time of 2pm and instead had to settle for lunch.  This is my 2nd time here and I'm glad we made a reservation.  The wait for walk ins was about an hour and half.  Anyway, getting to the food review...ehem...I ordered the Farmers Slaw Reuben sandwich with a side of the 7-cheese mac and cheese.  The waitress informed me that everything served is locally sourced and made from scratch...from the meats to the bread to the pasta to veggies.  The reuben sandwich featured pastrami brisket, housemade coleslaw on multi grain bread.  The pastrami was very tasty but light on the portion.  The coleslaw was not too sweet but added a creamy texture to the sandwich's inside.  The bread was hearty but not too dense.  Overall, the Farmers slaw reuben was good however the sandwich could of been a little bigger at the price point of $14.  Next, the mac and cheese, which was served on the same plate as the sandwich.   I would have rather had the mac and cheese in a separate small bowl, especially since the cheese was not as gooey as I'd expected in a 7-cheese mac and cheese.  The cheese was very runny and had a slightly thicker than milk like consistency which infiltrated the bread of my sandwich making it a bit soggy.  The waitress explained that the runny consistency was due in part to there being no additives binding the cheese...whatever.  I like my mac and cheese gooey I don't know about you.  To wash down my meal, I had the passion fruit phosphate which is a housemade soda.  It was tart, fizzy and was ok...wasn't a big fan.  On another note, my partner's sautéed spinach was cook perfectly and had a nice garlicy taste...it was the star of the meal.  Her turkey, gruyere and honey mustard sandwich was juicy, flavorful and served in a hearty ciabatta bread.  Overall, Founding Farmers is an average, pricey, out of towner attraction."
Richard J.,"The Woodlands, TX",7/14/2016,5.0,"5pm reservation and this place was rockin! Nice hostess, even though they were very busy. They are very systematic in how they call you for your table. Minimal wait past our reservation time. We had the Devil-ish eggs for a starter. They were good, but not Wow-wee good. Lacked a little on the deviled egg aspect, mostly the egg white. The entrees were delish, I had the fried chicken salad. Comes with tomatoes, avocado, onion and 3 types of dressing. Chicken tastes like it was fresh off the grill. I could eat this every day!  My wife had the Shrimp Bucatini. The shrimp were tender and deliciously seasoned. Rosemarie was our server and did a wonderful job. Very friendly, smiled and came back to the table several times to follow up with us after we received our meals. She was great!!!We loved this place, and will be back before the end of our vacation. Y'all need to build a Founding Farmers in Houston."
CM C.,"San Diego, CA",3/11/2017,5.0,"Easily my favorite restaurant in DC.  I order something different every time and they never disappoint. This time I had the short rib with sweet potato and green beans.  We started off with the corn bread between two of us. We only finished half of it combined because it was filling and as much as we wanted to commit to the whole thing at first sight, we had to save ourselves for our entrees (and marriage).The short rib was so tender it melts in your mouth and makes me wanna shout..and apparently rap. Beignets were dessert. Soooo I thought I was going to be disappointed because I'm a cafe du monde (in New Orleans) fiend and thought nothing would ever compare but these were amazing. Soft crunch on the outside, gooey on the inside...powder my life.Oh! And our server was great. He even told us a joke that I will never forget.. ""How does Harry Potter go down a hill?"" ........ ""Walking. JK rolling(Rowling)"" bahhahaha ok enjoy!"
Jen C.,"Jersey City, NJ",7/12/2016,4.0,"This place is worth the hype.  Need to make reservations in advance but you can double check day of and may get lucky because I did. Minus one star because even with reservations we had to wait another 30 minutes so be prepared to wait wait wait.The vibe is great, everyone is really nice, not super pretentious like in NYC. Great for large groups they have long tables and a couple of large round tables that could fit 6 ppl. Everything is reasonably priced, not like NYC. Farm to table and freshly fermented liquor. The drinks are excellent and I agree with my friends that it makes your experience that much better. I had a bourbon drink and it was really tasty, not the strongest but very flavorful, a little to much ice. My friend had their tequila special and also flavorful, but a lot of ice. Drinks are $12Apps:$9 Brie bread- absolutely delicious. Fresh apple, warm Brie, crispy bread with caramelized marmalade $9 fried green tomatoes- very well made. Crispy skin. Firm tomato, great dips.Entree: scallop butternut risotto $24So good! Perfect portion size. You get 4 Very juicy scallops, perfectly cooked (seared nicely and tender on the inside)   The risotto was also very nicely cooked, creamy yet has good consistency with a light butternut to flavor.Friend had the charred Atlantic fish which means salmon apparently. Not that great. Also had the mushroom gnocchi- didn't try it but friend thought it was very tasty.I will be back for sure!"
Brian L.,"New Hyde Park, NY",1/10/2017,5.0,"I love and adore this place! Come here for branch. Their branch is just good. You can get their pancakes, chicken& waffle. The chicken is boneless so that's fantastic! I been here for dinner and lunch as well but every time I come here there are new additions or slight tweak to the menu. But overall it has a reasonable priced items for students to enjoy. With no appetizer you can get a fulfilling meal under $20 for dinner or lunch. For brunch under $15."
Laurisha C.,"San Francisco, CA",1/10/2017,3.0,"Overrated. I find the staff to be aloof and rarely check on patrons, or they do it's to get you to leave. Founding was one of the original farm to table restaurants in DC, but with many new vendors realizing the need to create more healthy options, Founding will need to start valuing their customers before they leave. If you go for brunch, get their Compass French Press it's divine! I say all of this and then have to admit that their cocktails are the best in the city. Le sigh."
Unique W.,"Washington, DC",5/14/2017,3.0,"I ordered the chicken and waffles and it was amazing. The waffles were a little under cooked and the eggs were watery. Also when I asked them to add cheese into the eggs ; it appears they put the cheese on top of the eggs instead of mixing it into the eggs. There is little to no parking available and if it is , you have to pay a meter. You can sit down and eat and they also have a bar. The best thing was the chicken and it was great. I can tell the marinate the meat unto the batter and then they cook it. I would definitely come back for the chicken tenders alone."
Karey M.,"Boise, ID",7/30/2017,5.0,"Came here for brunch and had a brief wait...but it was well worth it. They make their own ginger beer in house, which made their Dark-n-Stormy one of the best I've ever had. Had the bacon wrapped blue cheese figs, and brie flat bread to start. They were both delicious! We split the Reuben and it was perfectly balanced. Atmosphere and staff were great. Worth the wait!"
Nicole P.,"Sneads Ferry, NC",9/4/2017,5.0,"Not that founding farmers needs anymore help here on Yelp, but for those who are thinking about coming and aren't sure, trust your instincts! Also, yes, MAKE A RESERVATION. We had a reservation for our party of 5 and arrived just a few moments before our lunch time @1:15. We were seated within the first five minutes while others were waiting almost two hours! I ordered the chicken pot pie and it was delicious. My husband had the meatloaf and he loved it. My mother in law (vegetarian) ordered the grilled cheese, tomato soup, and the pickled potato salad which was so delicious. My father in law was happy with his chicken and waffles. Overall, it was a great experience! For four adults and one five year old, plus one appetizer, one fresh squeezed juice, and two beers, our total was about 120. We all felt it was worth the price and were expecting it to be more. I hate spending money on eating out as I rarely feel that it is worth it, but I think with the food + our positive experience it was worth it. MAKE A RESERVATION. Lol"
Erin-marie P D.,"Manhattan, NY",6/30/2017,4.0,"Went at 7 AM (went to Lincoln memorial before) and there weren't that many people there. My group and I ordered beignets, the founding farmers breakfast, crab Benedicts and banana foster french toast. Starting with the beignets, they were very light and not really substantial than what I was expecting. The crab Benedict was a little salty and it had this cheddar taste for some reason even though the menu didn't mention cheese. In addition the English muffin was hard to cut, like you really had to put effort for each bite. The banana foster french toast was probably in my opinion a mistake to order. The banana was not really noticeable and the creme inside was heavy and not sweet. Overall, service was fantastic, but food is decent"
Sarah H.,"Manhattan, New York, NY",7/6/2016,4.0,"This place is great - farm to table yumminess. The brunch is awesome - corn bread, waffles, everything is great! The staff is friendly and relatively quick. The only downfall is that the wait is always insane (even with a reservation) and it's loud and always so so full of people. You feel like you're eating with the table next to you. Nonetheless, this place is still awesome and everyone should check it out for drinks / brunch / dinner at least once! The one in Tysons Corner is also very nice!"
Anthony B.,"Dallas, TX",12/8/2016,5.0,"Surprised that I don't already have a review of this place. Got to go here a few years ago and it exceeded my expectations. Happy to say that after a few years, it is still a great place to eat.All the food here is stellar and for reasonable prices. While we waited for our table, we grabbed some drinks at the crowded bar. While crowded, the bar staff is very attentive.  They understand how packed the bar area is, but I could tell they were constantly checking around to make sure everyone was tended to. We were able to get our drinks without struggle and they tasted great.As far as dinner goes, everything was top notch. We ordered a few appetizers- cornbread, fried green tomatoes, and the bacon lollis. May have been a bit much for two people haha. The cornbread comes out in a skillet and tastes fantastic. Whole sweet corn chunks are found within and the bread is super moist.  The tomatoes are very fresh and the breading has great flavor with a little bit of spice- very tasty.  The bacon lollis are really good as well, the caramelization isn't overbearing- my only wish was that the slices were a little thicker, but I'm just being picky.Main course- friend had the salmon and I had the scallops with risotto. Friend enjoyed the salmon and the scallops were great. The scallops were a decent size and they were cooked well- not rubbery, good sear- a nice sweet flavor. The risotto was creamy and had tons of flavor.  Dessert- had the beignets. Man, fried dough and powdered sugar is amazing. That's all I have to say.All in all, great place to eat, really great bang for your buck. I hope it doesn't take me years to come back again!"
Rima F.,"New York, NY",12/8/2016,2.0,"Entering this place was like a nightmare in noise and crowding. I wanted to leave right away but alas I was expecting a friend for our reservation and there is no other place in the immediate area to eat.  Such is the desert that is downtown DC at night.Luckily, we got a quiet table near the bathroom upstairs. The food quality was only just OK and my friend was quite dissatisfied with her shrimp and grits because there were almost no grits but lots of onions. The wine wound up giving me a bad headache later on which only happens to me with inexpensive wine (although my glass cost $12) We were clearly not eating or finishing-up fast enough, because a parade of personnel came through ever so often to remove a glass or a bowl. We even received an extra check from some unknown person right after ordering our last thing. It was almost like being in a Chinese restaurant where the staff is often brusque to move you out.So in summary, this place is great for people who enjoy crowding, very loud noise, not having to talk with their friends,and want a quick meal after work so they can get back on the road for their long commutes to  Woodbridge or Annandale."
Bobo F.,"Brooklyn, NY",6/29/2017,3.0,"The people who work here couldn't be sweeter. And I adore the fact that they have sustainable/happy meat and fresh produce. But almost everything we ordered was bland. I don't really get why it's so busy there... I'd skip it for now. If their executive chef starts paying a little closer attention to what's coming out of the kitchen, it could get interesting."
Christina D.,"Orlando, FL",1/3/2017,5.0,"I came here for brunch after a tip off that this is the place to be in DC. First of all, I want to give a whole separate 5 stars to their cocktail menu. Their Bloody Mary is BOMB. If you like a spicy Bloody Mary in the morning, absolutely give this the one at Founding Farmers a try. If you're a gin lover and love creamy drinks ... and are open to combining these two loves, try the gin fizz! It is one of my favorite cocktails ever. The creaminess of the egg cream perfectly complements the bitterness of the gin. Now for food... the chicken and waffles are delicious, I absolutely recommend . The waffles are different from what I'm used to (I'm a northerner and we like our waffles as crispy as a fall leaf) . The waffle here is soft and fluffier than my pillow at home. For my side,I got the tripled whipped red potatoes which is one of the creamiest mashed potatoes I've ever eaten. We also ordered the cornbread in a skillet. It's not as gritty as the bread I'm used to but it's packed with real whole kernels of corn which gave it a very sweet flavor. Served with a tin of whipped butter and honey... mm mm yum! The wait here during lunch time is excruciating. I called at 10:30am and managed to get a 1:30 pm reservation . And thank goodness I did, the restaurant was PACKED. I'll say it again: get a reservation! But at the end of the day, if you're in DC and want a quintessential dc brunch, definitely try to get a spot at Founding Farmers, it's worth it."
Bianca M.,"Philadelphia, PA",5/31/2017,4.0,"Went there for Brunch on Memorial Day and the place is amazing! The food was quick and best of all they accept reservations which is great since it seems its such a popular spot. We ordered the cornbread for the table, i got a stack of the red velvet pancakes with a side of eggs and bacon and my friend ordered the chicken and waffles. The pancakes were super fluffy, the scrambled eggs super creamy and the thick bacon was just perfect. The only reason why I didn't give them 5 stars is for two reasons: 1) while the chicken was seasoned tl perfection the portion of it vs the size of the waffle was off. Very small portion. And everyone knows that the best meat for this dish is dark meat and they used white meat. 2) the red velvet pancakes need like a cream cheese glaze or something to male them really pop. That would take the dish to perfection."
Trent A.,"Raleigh, NC",11/19/2016,4.0,"Brunch is my favorite meal. I could eat brunch for every meal in fact. I've eaten brunch in NY, LA, Vegas and many more cities. So when I say this is as good a brunch as I have had anywhere else, I'm camparing against some very stiff competition. The beignets and stuffed French toast were exceptional!I do recommend making reservations ahead of time if possible. In our case we had no reservations so we had to put ourselves on the wait list. Happily the White House is a short walk away, something we took advantage of to help pass the time."
Lily Y.,"Merritt Island, FL",11/29/2016,4.0,"Got together with friends and had dinner here. I haven't been to Founding Farmers since moving from the DC Metro area a few years ago and I remembered it as having great food and great service. This visit, food was good; but service was only okay. I suppose it could have been because of the Thanksgiving weekend crush..."
Lori M.,"Chicago, IL",5/5/2017,4.0,"YUM! I love this place. The leek hashbrowns are to die for. I've been a few times, but the last visit it what inspired me to write a review.I like to order poached eggs with my breakfast and it is very rare that they are ever poached properly. I don't like to complain because i know that it's difficult to poach an egg properly, especially if it's busy. My last visit to FFDC was a treat because the server recognized that my eggs were overdone immediately after i cut into one of them. She promptly returned with eggs that were properly poached. This may not seem like a big deal to everyone, but it made my day. I love to see people who are great at what they do and FF is great at what they do. Delicious food, excellent servers, delightful meal."
Liza M.,"Washington, DC",12/31/2016,3.0,"I came here in 2011 and then again in 2015. The first time we came with a large party so we had a huge table and the food was good. The second time, we came by for brunch during a blizzard. It was fine, the service was a bit slow and the food didn't seem memorable. The food is basic American food - its a really popular spot, but I'm honestly not quite sure. I think it might be because there are so many students in the area with GW and Georgetown undergrad so close. We haven't been back since early last year and it doesn't really stand out anymore as it did a good few years ago. If you want to try it then go for it but I wouldn't suggest going out of your way or waiting in line at all since there are a lot of really good places in the area and in DC in general that are actually worth the wait or the trek. I don't think Founding Farmers is living up to their hype and it might be because they've turned into a chain... not sure."
F H.,"Sacramento, CA",6/7/2017,5.0,"A friend of ours from CA suggested that we visit Founding Farmers and we were not disappointed. We made a reservation, which is something all people should do to ensure little to no wait. Service was also great. Drinks were delicious, especially on a hot day. The appetizers were amazing - cornbread and spicy crab dip. Also, all of our dishes were fantastic. People who visit DC should plan at least one meal here."
Juan M.,"Chandler, AZ",12/17/2016,5.0,"Great location! Only half a mile from the White House! We came on a Saturday evening and it was busy. We waited for an hour and were taking upstairs. Our waitress was very nice, explained her restaurant's specialties and promptly took out order. I had the meatloaf with a side of fries and green beans. The meatloaf was well done but seasoned to perfection. The red mashed were awesomely creamy and delicious. My girl has the grilled cheese and said it was the best she's had. She also enjoyed her sides of fries and the tomato soup. My nephew wanted pasta with marinara. They didn't have this on their menu but our server was kind enough to get the cool to make an order. 5 stars for food and service!"
Kelly N.,"Washington, DC",8/20/2017,4.0,"I enjoy Founding Farmers and I find it a crowd pleaser when you have a large group, especially with kids. They recently changed their chicken pot pie recipe, much to my dismay, but other highlights on the menu are their craft cocktails and cornbread. I'd definitely make a reservation well in advance as it tends to book up fast!"
Brittany T.,"Manhattan, NY",11/5/2016,4.0,"Was skeptical about this place given it's still just breakfast but we were pleasantly surprised.  Apparently everything is locally sourced/grown from the North Dakota farmer's union.RESERVATIONS: I made reservations about 2 weeks in advance for a Saturday morning at 11 and I'm glad we did. The place was packed and for a group of 2 probably would take about 45 min.  We got seated almost immediately.ATMOSPHERE: The downstairs has more of a casual/bar type feel with an actual bar in the middle.  The upstairs is more sit down and formal feeling.FOOD: I wanted to try the fried chicken and waffles but wasn't in the mood for fried chicken so instead I just got the maple cinnamon waffle and my husband got the farmer's breakfast.MAPLE CINNAMON WAFFLE - literally a plain waffle but you get to use their homemade maple cinnamon syrup which is already on the table.  At $6 it's not bad, but it's not super filly.  Their waffles are crispy and light, not super bready, doughy or dense.  I liked it a lot but it did get soggy quickly.FARMER'S BREAKFAST - comes with your choice of meat (can upgrade to thicker bacon for $3), eggs, and a side choice (hash browns, fruit...) and choice of bread.We got the upgraded pepper maple bacon and with 2 slices it's very thick where you have to cut it with a knife. I think it's worth it because of the fat content, the flavor, the juiciness and slight crisp on the edges.The leek hash browns were also very good, subtle leek flavor but the crispiness of the hashed browns on top were perfect.The buttered ciabatta was OK it was kinda dry/stale in the middle and not very toasted.Overall, I would recommend coming here for breakfast as they have a very extensive menu and you can taste the freshness of their ingredients."
Ronald S.,"Houston, TX",6/18/2017,5.0,"Found this amazing gem walking around with a party of 7. We walked in and they seated us right away on a Friday. Our waitress, Jess, was a fantastic waitress. We started off with the cornbread, must have. We got the crisps, chips as well, chips were pretty good with the dips. We all got a variety of food items. I got the cedar plank salmon, it was the best salmon I've had in awhile. Others got the prime rib and ravioli. They were all to die for. We topped it off with a red velvet cake. Definitely a place to try out with over 8k reviews and holding strong at 4/5 stars."
Chris B.,"Hedgesville, WV",8/16/2017,5.0,"Founding Farmers was amazing! Great atmosphere, and even better food. Definitely recommend! Only con was there is a fairly long wait so get there early."
Brittany J.,"Oak Park, IL",7/29/2017,3.0,"Came here for brunch on a Saturday and there was a wait, but we made reservations so it wasn't that long. Overall my experience was alright. The waiter raved about the chicken and waffles so I ordered them, but they were just mediocre. I also got the strawberry fizz drink (should've been stronger.) In my opinion stick to what you know aka the basics if ordering brunch."
Brittney N.,"Douglasville, GA",11/12/2016,5.0,"This place was pretty amazing!! We went there twice while I'm D.C. over the course of 3 days. The wait was over 45 minutes both times but the food came out so quickly that it made up for the long wait time. The first time we went here was for lunch, we had the skillet corn bread for an app and I had the chicken and waffles as my entree. It was wonderful! It was the best chicken and waffles I've had in a restaurant by far. The mac and cheese and green beans were also TBE! After having an amazing lunch at this place we came back again for brunch on my birthday. I had the stuff drenched toast and OMG, if I could fly back out to D.C. in the morning just to make brunch at this place I totally would! Great food, great experience, very impressed!"
The T.,"Upper Marlboro, MD",7/14/2017,2.0,"This place has great food but the service sucks!!! Unfortunately, when they are busy the service quality goes down."
LM B.,"San Diego, CA",6/17/2017,5.0,"Gosh, what else can be said about this place.  It really hits on all cylinders.  The best recommendation is get your reservation in early.  We had a variety of items-some appetizers, main courses, adult beverages and deserts. None disappointed. They food was served fast for as busy as the restaurant was and nothing was short changed.  Since bar is on main floor, one person in our party order rose. By time she got it unfortunately it was room temperature, not chilled.  Not a problem, got it taken care of immediately.  Very impressive."
Bobby M.,"West Chester, PA",5/1/2017,5.0,"wow can this place get any better?got the chicken and waffles and man, I don't think any place could top this. Waffles were light and buttery and to top it off, there is a homemade honey sauce drizzle that sealed the deal. On to the chicken, nicely flavored and skin is fried to a perfection. Mac and cheese and mash potatoes were just icing on top. This place is a must try!"
Mat L.,"San Francisco, CA",6/26/2017,4.0,"We dropped by for breakfast and enjoyed the ambience, food and service. It's obviously popular as we'd have had to wait for a table (Monday morning, 0930) but opted for a seat at the bar which is first come, first served. We kept it simple and had oatmeal + granola. Simple but yummy. Interesting menu and helpful staff. We had what seems to be a 'Washington thing' with our check i.e. an extra dish was on there which they quickly removed when asked. Third time in two days... (different restaurants). Overall - we'd go back and would recommend it."
Kelsey O.,"Bothell, WA",4/27/2017,4.0,"Great food and strong drinks. There's a reason this place is consistently popular. The location is super hip and the decor was modern yet rustic. As someone originally from the west coast, I decided to be brave and try some salmon on the east coast. (Yes, that's a big deal) I was more than pleasantly surprised with the ""simple style"" salmon. The salmon had a lovely crust and was moist on the inside. The carrots had a wonderful sweetness from the bourbon they were cooked in, both they and the green beans were still true vegetables with a light crunch instead of over cooked mush. My boyfriend got the lobster Mac and cheese, and fabulous doesn't even begin to describe it. All in all, we WILL be back."
Jerry C.,"Houston, TX",5/10/2016,5.0,"Prior to dining at Founding Farmers, I was in love with the concept of the restaurant; after dining at Founding Farmers, I was in love with the actual restaurant.A friend and I went for Sunday brunch with a reservation, and as every other review states, you'll want to come here with a reservation because it gets INSANELY busy. Is it worth waiting an hour for? I cringe at the idea of waiting that long to sit at a table when you know you can make reservations, but for Founding Farmers, I would consider it. Maybe.Anyway, we started off with the beignets - mistake! These were so freaking delicious that we were borderline full before our main plates came, so if you want the beignets, I suggest you get them as your dessert instead. But these are perfectly fried and ever-so-lightly dusted with powdered sugar with phenomenal dipping sauces (my favorite was the chocolate).For my entree, I got the beef pastrami poached egg hash - essentially eggs benedict atop a decadent hash in lieu of the English muffin (which is a choice for bread, but it's served on the side - I got the ciabatta instead). Just...really, really good. When you get the perfect bite of hash + egg, fireworks.Service is excellent, and the restaurant is a surprisingly affordable farm to table option (for brunch, at least). If I were a DC native, Founding Farmers would easily be at the top of my list for a random occasion to dine out."
Dee W.,"Houston, TX",8/15/2017,3.0,"I made reservations two months in advance based on rave reviews from foodie friends, good press and great reviews.  Love the concept, the menu sounded interesting and it's great for family-sized groups.  We were completely underwhelmed.  We enjoyed the crab cake and skillet cornbread most; the lobster Mac, meatloaf, squash ravioli and tomato soup dishes were average.  Disappointing overall."
Belen H.,"Oxnard, CA",1/18/2017,5.0,"One of the greatest affordable Eggs Benedict in the D.C. area! Good service, friendly staff and great food! Location is perfect for getting there by transit and walkable to many other nearby location.First visit to D.C. and been craving eggs Benedict but I know they can be expensive (I'm on that college budget right now) but this place has affordable eggs Benedict! Love! Would recommend! Timing may be tricky. I got there approx 8:30am on a Thursday. Seated within minutes. Single alone. Then 9am, packed and busy!"
Nina L.,"New York, NY",5/9/2016,5.0,"So glad I got the opportunity to dine here while visiting a friend in DC, it really is 5-star experience from all angles. Food, atmosphere, and service are all stellar from start to finish. We came with a large party (8), on reservation...this simple factoid is a blessing in itself as usually restaurants that have this good brunch service don't take reservations at all. We were seated and cared for with the utmost attention and the waitress was extremely knowledgable of the menu. Of all of the dishes our group ordered most notable was the fried chicken and waffles which was the best take on it I've ever had (even including the fantastic Pies N' Thighs of downtown Manhattan, NY). Something about their breading prep and chicken quality puts the product at out-of-bounds delicious. Also fantastic was the closing beignets which had the perfect consistency, and well-rounded flavor.Conclusively this a must when in DC. The pictures on Yelp don't do their dishes justice. Go found your own opinion about these farmers at your earliest convenience."
Keyanna M.,"Washington, DC",12/11/2016,4.0,"This is one of my favorite locations for breakfast. I'm in love with their grits! Yummers! I just wish that they had a kids menu. But like always, I shall return."
Meilani K.,"Los Angeles, CA",11/14/2016,5.0,"The food is great, the location and ambiance is wonderful, and the staff was friendly as well. I called in to make a reservation (my friend and I were visiting from out of town,) and we were able to get a lunch res at 1:30pm. We got their early and waited, and were seated at a communal table.We both got cocktails which were refreshing and strong, and the waitress helped us make some recommendations. Definitely get the bacon lollies. They are so tasty and make a great appetizer! It gets crowded, so definitely expect a wait or make a reservation. It was one of the most memorable places I ate while I visited DC!"
Ashley D.,"Ridgewood, NJ",11/12/2016,4.0,"Disclaimer: I went here just for the desserts so I can't rate any of the other foodOur waiter was friendly at first but got progressively less friendly as time went on. He eventually stopped attending to us for a period of time and we had to wait a while for the check, so that I did not like. Ambiance is very nice. Very pretty interior with a good noise level. I ordered the carrot cake and my boyfriend ordered the apple pie. For $9 you get a pretty massive piece of carrot cake. It was very yummy, just a little too much frosting. However, the ice cream helped balance it (ha). He loved his apple pie, which was also $9 and came with ice cream. I tried it and I loved the buttery crust. Very strong apple flavor as you'd expect! I'm not sure if I would come back but the woman next to us ordered a burger that looked pretty good."
Ida D.,"Evanston, IL",5/8/2016,3.0,"We came during our spring break trip to DC and thank god we made a reservation. We were seated right away and the waiter was very attentive.For starters, we ordered the cornbread, deviled eggs, and fried green tomatoes. The cornbread was probably the best I've ever had. On the other hand, the tomatoes and deviled eggs were just average. (Not sure what the hype about the green tomatoes is about)For entrees, we ordered the shrimp and grits, chicken and waffles, and the pot roast. Nothing stood out except the waffles, which were extremely soft, moist, yet crunchy on the outside.Tips: order the cornbread and chicken & waffles."
Justin F.,"Howell, NJ",7/15/2017,4.0,"Terrific dinner, we had the catch of the day and rotisserie chicken. Best chicken skin since Kenny Rogers Roasters. Good cocktails, whiskey drinks ran a little sour and sweet but the Farmer Jon was very good. Service could have been a little more attentive. Would have tasted more of the bar."
Charlene Y.,"Lyon, France",7/30/2017,2.0,"Slightly disappointed to be honest. Given the hype and high ratings, I was expecting more. Came here for brunch and I ordered the beet and goat cheese hash with poached eggs, which was decent but not amazing. The eggs were overdone, but the flavors were okay. Honestly the entire experience was just lacking."
Rebecca G.,"Pittsburgh, PA","12/5/2016
            





Updated review",5.0,"I went back to founding farmers with the friend right before she moved out of DC. It was a sad occasion for all, because not only was my friend leaving, but I also discovered the beignets at founding farmers on my possibly last visit to DC.... SAD-FACELet me start by saying that my only complaint is how busy this place was, I mean seriously, they MUST be doing something right, because people wait for HOURS. Luckily, I made reservations. We were seated right on time, but not earlier. We were immediately given menus and water, which I always like. I got the beignets (am I even spelling that right?) to share. We literally argued for 10 minutes over which of the 3 dipping sauces were better, they were all good, but I liked the berry one. I got a Pimm's Cup to drink and it featured fresh cucumber and was very refreshing. Then we ordered the roasted veg pan scramble and the beet and goat cheese bennie. The beet and goat cheese bennie wins hands down. The scrambler, was good, but it was on par with other breakfast places... That bennie, I have dreams about how good it was. So here is my sad story about how I discovered my favorite brunch place on the last time I got to visit my bestie in DC :("
Ann T.,"Fairfax, VA",4/28/2017,3.0,"Founding Farmers was one of my favorite restaurants in DC. It was one of the first ""farm-to-table"" experiences I had as a college student at GW. It brings back fond memories of late night drinks, great conversations, with a good atmosphere. I love going to Founding Farmers and would never turn down an opportunity to eat there.That being said, I have to downgrade Founding Farmers for the following - 1) two-one person uni-sex bathrooms. What a terrible idea for a restaurant that size2) service is slow. I'm talking REAL slow. Looking for our waiter slow. We even commented that we could have had two and half drinks by the time they brought out our first round of drinks and we're not a boozy kind of crowd to say the least. It was just that slow. 3) the chicken pot pie did not have a pastry filling in the bottom. I was really surprised. The top was deliciously crisp and flaky, but no bottom?! the BF felt cheated4) Always busy. Make a reservation.Some highlights?The flat bread is amazing. Try any one - they're bound to be good.The cornbread appetizer was delicious"
Khadija M.,"Charlotte, NC",6/13/2017,3.0,"Planned a farewell dinner for a friend moving to the west coast. Having been to Founding Farmers in the past, we expected a delicious meal and courteous staff. Instead, we got the opposite. With an 8:15 pm reservation, we were seated close to 8:30 (no big deal). After waiting for about twenty minutes, a different server (who was not our original waiter) came to check on us - we gave her our order due to the fact that our waiter had never reappeared. Nearly 25 minutes later, our food was brought out. Except, our original waiter brought out a poke bowl instead of the salad I ordered. On top of that, the plates had obviously been sitting under heating lamps for some time (congealed sauces and gravies). We also never received plates for our ordered appetizers - it was a mess all around. I eventually received my salad while the others in my party were wrapping up their meals. After waiting an hour for food our waiter then began to rush us. Standing over our table while we were obviously still eating and talking to one another. The last straw was when a friend ordered an americano and received a regular coffee. Needless to say, it was a less than average experience and we won't be back. Save your time and go to DC's other great restaurants!"
Dee B.,"Lubbock, TX",6/23/2017,5.0,Love this place! The food is wonderful. Breakfast is great among the bustling DC day and night. Breakfast is wonderful and crab egg benefit is lovely as well as the steak and eggs. Good coffee! Great friendly service. The only down side is the snobby male hostess that gives not such a warm greeting but push past that DC pretentiousness and you are in for a wonderful experience. Cocktails and wine list are great!
